ID,Name,IconPath,AttackDamage,AttackSpeed,MaxBullet,ReloadSpeed,DropProbability,RareRank
100001537,MACHINEGUN11537,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001538,MACHINEGUN11538,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001539,MACHINEGUN11539,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001540,MACHINEGUN11540,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001541,MACHINEGUN11541,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001542,MACHINEGUN11542,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001543,MACHINEGUN11543,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001544,MACHINEGUN11544,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001545,MACHINEGUN11545,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001546,MACHINEGUN11546,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001547,MACHINEGUN11547,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001548,MACHINEGUN11548,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001549,MACHINEGUN11549,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001550,MACHINEGUN11550,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001551,MACHINEGUN11551,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001552,MACHINEGUN11552,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001553,MACHINEGUN11553,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001554,MACHINEGUN11554,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001555,MACHINEGUN11555,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001556,MACHINEGUN11556,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001557,MACHINEGUN11557,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001558,MACHINEGUN11558,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001559,MACHINEGUN11559,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001560,MACHINEGUN11560,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001561,MACHINEGUN11561,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001562,MACHINEGUN11562,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001563,MACHINEGUN11563,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001564,MACHINEGUN11564,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001565,MACHINEGUN11565,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001566,MACHINEGUN11566,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001567,MACHINEGUN11567,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001568,MACHINEGUN11568,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001569,MACHINEGUN11569,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001570,MACHINEGUN11570,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001571,MACHINEGUN11571,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001572,MACHINEGUN11572,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001573,MACHINEGUN11573,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001574,MACHINEGUN11574,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001575,MACHINEGUN11575,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001576,MACHINEGUN11576,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001577,MACHINEGUN11577,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001578,MACHINEGUN11578,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001579,MACHINEGUN11579,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001580,MACHINEGUN11580,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001581,MACHINEGUN11581,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001582,MACHINEGUN11582,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001583,MACHINEGUN11583,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001584,MACHINEGUN11584,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001585,MACHINEGUN11585,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001586,MACHINEGUN11586,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001587,MACHINEGUN11587,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001588,MACHINEGUN11588,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001589,MACHINEGUN11589,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001590,MACHINEGUN11590,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001591,MACHINEGUN11591,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001592,MACHINEGUN11592,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001593,MACHINEGUN11593,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001594,MACHINEGUN11594,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001595,MACHINEGUN11595,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001596,MACHINEGUN11596,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001597,MACHINEGUN11597,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001598,MACHINEGUN11598,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001599,MACHINEGUN11599,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001600,MACHINEGUN11600,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001601,MACHINEGUN11601,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001602,MACHINEGUN11602,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001603,MACHINEGUN11603,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001604,MACHINEGUN11604,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001605,MACHINEGUN11605,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001606,MACHINEGUN11606,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001607,MACHINEGUN11607,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001608,MACHINEGUN11608,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001609,MACHINEGUN11609,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001610,MACHINEGUN11610,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001611,MACHINEGUN11611,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001612,MACHINEGUN11612,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001613,MACHINEGUN11613,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001614,MACHINEGUN11614,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001615,MACHINEGUN11615,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001616,MACHINEGUN11616,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001617,MACHINEGUN11617,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001618,MACHINEGUN11618,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001619,MACHINEGUN11619,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001620,MACHINEGUN11620,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001621,MACHINEGUN11621,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001622,MACHINEGUN11622,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001623,MACHINEGUN11623,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001624,MACHINEGUN11624,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001625,MACHINEGUN11625,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001626,MACHINEGUN11626,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001627,MACHINEGUN11627,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001628,MACHINEGUN11628,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001629,MACHINEGUN11629,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001630,MACHINEGUN11630,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001631,MACHINEGUN11631,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001632,MACHINEGUN11632,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001633,MACHINEGUN11633,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001634,MACHINEGUN11634,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001635,MACHINEGUN11635,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001636,MACHINEGUN11636,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001637,MACHINEGUN11637,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001638,MACHINEGUN11638,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001639,MACHINEGUN11639,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001640,MACHINEGUN11640,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001641,MACHINEGUN11641,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001642,MACHINEGUN11642,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001643,MACHINEGUN11643,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001644,MACHINEGUN11644,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001645,MACHINEGUN11645,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001646,MACHINEGUN11646,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001647,MACHINEGUN11647,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001648,MACHINEGUN11648,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001649,MACHINEGUN11649,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001650,MACHINEGUN11650,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001651,MACHINEGUN11651,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001652,MACHINEGUN11652,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001653,MACHINEGUN11653,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001654,MACHINEGUN11654,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001655,MACHINEGUN11655,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001656,MACHINEGUN11656,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001657,MACHINEGUN11657,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001658,MACHINEGUN11658,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001659,MACHINEGUN11659,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001660,MACHINEGUN11660,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001661,MACHINEGUN11661,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001662,MACHINEGUN11662,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001663,MACHINEGUN11663,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001664,MACHINEGUN11664,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001665,MACHINEGUN11665,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001666,MACHINEGUN11666,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001667,MACHINEGUN11667,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001668,MACHINEGUN11668,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001669,MACHINEGUN11669,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001670,MACHINEGUN11670,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001671,MACHINEGUN11671,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001672,MACHINEGUN11672,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001673,MACHINEGUN11673,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001674,MACHINEGUN11674,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001675,MACHINEGUN11675,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001676,MACHINEGUN11676,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001677,MACHINEGUN11677,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001678,MACHINEGUN11678,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001679,MACHINEGUN11679,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001680,MACHINEGUN11680,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001681,MACHINEGUN11681,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001682,MACHINEGUN11682,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001683,MACHINEGUN11683,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001684,MACHINEGUN11684,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001685,MACHINEGUN11685,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001686,MACHINEGUN11686,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001687,MACHINEGUN11687,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001688,MACHINEGUN11688,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001689,MACHINEGUN11689,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001690,MACHINEGUN11690,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001691,MACHINEGUN11691,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001692,MACHINEGUN11692,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001693,MACHINEGUN11693,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001694,MACHINEGUN11694,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001695,MACHINEGUN11695,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001696,MACHINEGUN11696,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001697,MACHINEGUN11697,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001698,MACHINEGUN11698,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001699,MACHINEGUN11699,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001700,MACHINEGUN11700,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001701,MACHINEGUN11701,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001702,MACHINEGUN11702,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001703,MACHINEGUN11703,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001704,MACHINEGUN11704,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001705,MACHINEGUN11705,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001706,MACHINEGUN11706,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001707,MACHINEGUN11707,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001708,MACHINEGUN11708,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001709,MACHINEGUN11709,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001710,MACHINEGUN11710,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001711,MACHINEGUN11711,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001712,MACHINEGUN11712,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001713,MACHINEGUN11713,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001714,MACHINEGUN11714,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001715,MACHINEGUN11715,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001716,MACHINEGUN11716,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001717,MACHINEGUN11717,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001718,MACHINEGUN11718,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001719,MACHINEGUN11719,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001720,MACHINEGUN11720,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001721,MACHINEGUN11721,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001722,MACHINEGUN11722,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001723,MACHINEGUN11723,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001724,MACHINEGUN11724,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001725,MACHINEGUN11725,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001726,MACHINEGUN11726,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001727,MACHINEGUN11727,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001728,MACHINEGUN11728,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001729,MACHINEGUN11729,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001730,MACHINEGUN11730,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001731,MACHINEGUN11731,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001732,MACHINEGUN11732,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001733,MACHINEGUN11733,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001734,MACHINEGUN11734,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001735,MACHINEGUN11735,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001736,MACHINEGUN11736,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001737,MACHINEGUN11737,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001738,MACHINEGUN11738,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001739,MACHINEGUN11739,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001740,MACHINEGUN11740,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001741,MACHINEGUN11741,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001742,MACHINEGUN11742,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001743,MACHINEGUN11743,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001744,MACHINEGUN11744,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001745,MACHINEGUN11745,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001746,MACHINEGUN11746,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001747,MACHINEGUN11747,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001748,MACHINEGUN11748,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001749,MACHINEGUN11749,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001750,MACHINEGUN11750,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001751,MACHINEGUN11751,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001752,MACHINEGUN11752,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001753,MACHINEGUN11753,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001754,MACHINEGUN11754,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001755,MACHINEGUN11755,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001756,MACHINEGUN11756,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001757,MACHINEGUN11757,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001758,MACHINEGUN11758,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001759,MACHINEGUN11759,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001760,MACHINEGUN11760,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001761,MACHINEGUN11761,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001762,MACHINEGUN11762,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001763,MACHINEGUN11763,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001764,MACHINEGUN11764,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001765,MACHINEGUN11765,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001766,MACHINEGUN11766,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001767,MACHINEGUN11767,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001768,MACHINEGUN11768,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001769,MACHINEGUN11769,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001770,MACHINEGUN11770,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001771,MACHINEGUN11771,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001772,MACHINEGUN11772,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001773,MACHINEGUN11773,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001774,MACHINEGUN11774,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001775,MACHINEGUN11775,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001776,MACHINEGUN11776,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001777,MACHINEGUN11777,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001778,MACHINEGUN11778,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001779,MACHINEGUN11779,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001780,MACHINEGUN11780,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001781,MACHINEGUN11781,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001782,MACHINEGUN11782,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001783,MACHINEGUN11783,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001784,MACHINEGUN11784,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001785,MACHINEGUN11785,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001786,MACHINEGUN11786,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001787,MACHINEGUN11787,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001788,MACHINEGUN11788,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001789,MACHINEGUN11789,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001790,MACHINEGUN11790,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001791,MACHINEGUN11791,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001792,MACHINEGUN11792,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001793,MACHINEGUN11793,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001794,MACHINEGUN11794,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001795,MACHINEGUN11795,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001796,MACHINEGUN11796,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001797,MACHINEGUN11797,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001798,MACHINEGUN11798,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001799,MACHINEGUN11799,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001800,MACHINEGUN11800,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001801,MACHINEGUN11801,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001802,MACHINEGUN11802,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001803,MACHINEGUN11803,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001804,MACHINEGUN11804,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001805,MACHINEGUN11805,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001806,MACHINEGUN11806,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001807,MACHINEGUN11807,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001808,MACHINEGUN11808,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100001809,MACHINEGUN11809,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
